"uoc_id","f1","f2","f3","masa","saf_id","A_juris","sede_provincia","anclado","A_tipo","A_rango","A_antiguedad","A_presupuesto","N_tamano","N_distribuido","n_sup","acceso","contenido","unidad_dim1","unidad_dim2"
"332|32/000 - Dirección General de Administración - MJyDDHH",0.327237112665901,-0.298490154490883,0.482964073638518,0.00284398699891658,332,"CABA","CABA","programatico","administracion","centralizada","antiguo","alto","grande","una_sede",229,0.222077320944131,-0.462201760084247,0.791749261917372,0.649512128738214
"336|142/000 –Subsecretaria de Gestión Administrativa de Innovación; Ciencia y Tecnología",0.656764816143903,-0.511386818792578,0.830953949410752,0.00162513542795233,336,"CABA","CABA","programatico","ciencia_universidad","centralizada","reciente","medio","media","una_sede",147,0.368672999008186,-0.10456567310441,1.24659589359339,0.8620981426313
"337|83/000 - Dirección General de Administración Financiera - MC",0.465275452678468,-0.500756954033241,0.926592623795428,0.00905520535802226,337,"CABA","CABA","programatico","cultura_educacion","centralizada","medio","sin_presupuesto","grande","una_sede",641,0.232806273972313,-0.157329915702333,0.978506390848663,0.803116964667822
"338|300/000 - Dirección General de Administración - SECLyT",0.591936593301768,-0.445437945130343,0.834026607940495,0.0012927213631439,338,"CABA","CABA","programatico","administracion","centralizada","antiguo","bajo","media","una_sede",106,0.386668546216349,-0.235429856219919,1.26339035863594,0.755089402618735
"341|263 - Unidad Operativa de Compras-SENAF",0.760853511619416,-0.488581803031031,0.228528612981809,0.00108957943464986,341,"CABA","CABA","programatico","salud_social","descentralizada","reciente","medio","media","una_sede",122,0.18653146196772,-0.178500583828238,1.01207257140521,0.205748145715947
"343|347/000 - Dirección General de Administración - MS",0.500520621825214,-0.285266447838714,0.651375509588242,0.00438909681867428,343,"CABA","CABA","programatico","seguridad_defensa","centralizada","reciente","alto","grande","una_sede",352,0.382492466869918,-0.292396870968063,0.813742752144324,1.36408057970443
"345|380/000 - COMPRAS Y CONTRATACIONES - CNCPS",0.661736590658922,-0.546002283260834,0.872370128923093,0.000529400177287501,345,"CABA","CABA","programatico","salud_social","desconcentrada","reciente","bajo","chica","una_sede",50,0.395840560928844,-0.136193785153963,0.97123817628387,0.990842087700987
"347|457/000 - SECRETARÍA DE MEDIOS Y COMUNICACIÓN PÚBLICA - COORD. COMPRAS Y CONTRATACIONES",1.05906026927649,-1.27383358718024,2.40975925477606,0.00178518664434157,347,"CABA","CABA","programatico","administracion","centralizada","reciente","sin_presupuesto","media","una_sede",227,0.0552237748437484,0.00657097048640156,1.21232443505422,0.992110466944584
"349|488 - Coordinación de Compras y Contrataciones",0.784839820364168,-0.679127635428859,1.23126764301256,0.00100339801044026,349,"CABA","CABA","programatico","administracion","desconcentrada","antiguo","bajo","media","una_sede",71,0.0644050020391646,-0.0980096259799321,0.666237364734268,0.311089264454898
"350|33/000 - Dirección General de Administración - MT",0.528333227179687,-0.537612649805865,1.04168498830193,0.00514010637250074,350,"CABA","CABA","programatico","salud_social","centralizada","antiguo","alto","grande","una_sede",397,0.194126178792806,0.0411836271327972,0.505844335817694,0.882491979292582
"357|34/000 - Dirección General de Administración - MHA",0.634180300894707,-0.559197134442726,1.022315999903,0.00323795922387472,357,"CABA","CABA","programatico","administracion","centralizada","antiguo","alto","grande","una_sede",206,0.421345241062185,-0.190216651103538,0.791749261917372,0.649512128738214
"362|315/000 - Dirección General de Administración - MP",0.839878257059584,-0.891612015431968,0.684732990201698,0.00272087067861716,362,"CABA","CABA","programatico","administracion","centralizada","reciente","alto","grande","una_sede",219,0.22747758826332,0.104578299117068,1.24283397869694,1.08866934816487
"363|334/000 - Coordinación de Compras y Contrataciones - MA",0.579667074856182,-0.483297476266232,0.872885360399818,0.00129887717915887,363,"CABA","CABA","programatico","administracion","centralizada","reciente","bajo","media","una_sede",124,0.383008965030902,-0.132190999296989,1.71447507541551,1.19424662204539
"364|501/000-Ministerio de Obras Públicas",0.432673329584554,-0.370705536625311,0.640401398634428,0.00119422830690436,364,"CABA","CABA","programatico","infraestructura","centralizada","antiguo","alto","media","una_sede",116,0.323953792015937,-0.243346504073304,0.440218269771553,1.00563590235818
"365|502/000-Dirección de Compras y Contrataciones - MDTYH",0.50954142423987,-0.40217593197257,0.697341665275745,0.00104033290653009,365,"CABA","CABA","programatico","infraestructura","centralizada","reciente","alto","media","una_sede",95,0.319927377823737,-0.278687674511435,1.03112400742083,1.45240887504991
"366|450/000 - Dirección General de Administración y Finanzas",0.748096527866954,-0.745122270425525,1.18442727273248,0.00136043533930858,366,"CABA","CABA","programatico","administracion","centralizada","reciente","sin_presupuesto","media","una_sede",80,0.555690397542472,-0.168017570570921,1.14365110871046,0.765517241784612
"368|503 - SECRETARÍA DE COMUNICACIÓN Y MEDIOS - DIRECCIÓN DE COMPRAS; CONTRATACIONES; PATRIMONIO Y SUMINISTROS",0.961101997621679,-0.937543202027616,1.32258917968728,0.000517088545257559,368,"CABA","CABA","programatico","administracion","centralizada","medio","bajo","chica","una_sede",38,0.457609990088675,0.090980670027726,1.62674093643991,0.764657515949199
"370|35/000 - Dirección General de Administración - MD",0.14783621126416,-0.200897060721305,0.383841794968216,0.00384738500935684,370,"CABA","CABA","programatico","seguridad_defensa","centralizada","antiguo","medio","grande","una_sede",289,0.196192119000025,-0.515474774260742,0.443830529147413,0.231163325764795
"371|72/00 - Dirección Administrativa Financiera- EMCFFAA- Dpto de contrataciones",0.0261190476898096,-0.00936773990003032,0.0246813115333919,0.00636511375947996,371,"CABA","CABA","programatico","seguridad_defensa","desconcentrada","antiguo","medio","grande","distribuido",342,0.177487998839834,-0.656838036236764,0.194992903328928,0.0289879192910578
"371|84/102 - DISTRITO ELECTORAL - MENDOZA",-0.906862526756659,0.0840175290341195,-0.533265150305392,0.000406283856988082,371,"Mendoza","Mendoza","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",43,0.081557963977444,-0.61061042865851,-0.217081033710759,-0.407483779360293
"371|84/103 - DISTRITO ELECTORAL - MISIONES",-0.982605871415672,0.0474069086495584,-0.63469777793973,0.00032625824879346,371,"Misiones","Misiones","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",35,0.0617342982852955,-0.711840787328976,-0.25500614233464,-0.844002743902753
"371|84/104 - DISTRITO ELECTORAL - NEUQUEN",-0.917996170922479,0.070755420768018,-0.559011665992681,0.000277011720673693,371,"Neuquén","Neuquén","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",28,0.118069573579766,-0.623781563381591,-0.0465117951211646,-0.609793765477717
"371|84/105 - DISTRITO ELECTORAL - SALTA",-1.09226250459006,0.0835036906567981,-0.739212344450631,0.000886437506155816,371,"Salta","Salta","programatico","seguridad_defensa","desconcentrada","antiguo","medio","media","distribuido",55,-0.0277134605861802,-0.591358345747513,-0.0465117951211646,-0.609793765477717
"371|84/109 - COMANDO GENERAL ELECTORAL",-0.381699003087521,-0.122611296795559,-0.162198242838127,0.000775632817886339,371,"CABA","CABA","programatico","seguridad_defensa","desconcentrada","antiguo","medio","media","distribuido",61,0.347090071910838,-0.495772558583617,0.194992903328928,0.0289879192910578
"371|84/111 - DISTRITO ELECTORAL - RIO NEGRO",-0.901664987669614,0.0200376652992341,-0.39330043328811,0.000357037328868315,371,"Río Negro","Río Negro","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",27,0.105512540583699,-0.480419062400463,0.0569713139182204,-0.128986323174026
"371|84/112 - DISTRITO ELECTORAL - SAN LUIS",-0.784817529596948,0.0447086858214508,-0.405315041974224,0.00038781640894317,371,"San Luis","San Luis","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",42,0.0593234855306022,-0.659248592279143,-0.356902054580475,-0.415099532625356
"371|84/113 - DISTRITO ELECTORAL - SANTIAGO DEL ESTERO",-0.660157476887857,0.0301103622415669,-0.299419742011088,0.000400128040973111,371,"Santiago del Estero","Santiago del Estero","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",45,-0.0753147448815619,-0.641305865391206,-0.356902054580475,-0.415099532625356
"371|84/114 - DISTRITO ELECTORAL - TIERRA DEL FUEGO",-0.64877685288336,-0.0051672627094574,-0.211163211517823,0.000246232640598838,371,"Tierra del Fuego","Tierra del Fuego","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",26,-0.0243673328269016,-0.555243829109063,-0.320564142750144,-0.888291221663983
"371|84/115 - DISTRITO ELECTORAL - SANTA CRUZ",-0.998652223086132,0.0772892666594591,-0.606564961914707,0.000363193144883286,371,"Santa Cruz","Santa Cruz","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",35,-0.00183562270964158,-0.600067301127645,-0.320564142750144,-0.888291221663983
"371|84/116 - DISTRITO ELECTORAL - SANTA FE",-1.15370016229947,0.0321774400001853,-0.727726265407776,0.000658672313601891,371,"Santa Fe","Santa Fe","programatico","seguridad_defensa","desconcentrada","antiguo","medio","media","distribuido",43,0.218150260009849,-0.422999466434425,-0.25500614233464,-0.844002743902753
"371|84/118 - DISTRITO ELECTORAL - CABA",-0.340079446035151,-0.0473621679559633,-0.163773531576725,0.000295479168718605,371,"CABA","CABA","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",35,0.155502299255393,-0.650281550505492,-0.0135014438845471,-0.205221059133978
"371|84/119 - DISTRITO ELECTORAL - CATAMARCA",-0.78864032112156,0.0690458379631473,-0.440887936453369,0.000295479168718605,371,"Catamarca","Catamarca","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",33,0.0213429953223238,-0.601456200533007,-0.320564142750144,-0.888291221663983
"371|84/120 - DISTRITO ELECTORAL - CHACO",-1.02650166498981,0.052601395291381,-0.591938463394262,0.000369348960898257,371,"Chaco","Chaco","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",44,0.027151264566741,-0.709790438919268,-0.217081033710759,-0.407483779360293
"371|84/121 - DISTRITO ELECTORAL - CHUBUT",-0.84394236788805,0.051853343469352,-0.506233150479905,0.000369348960898257,371,"Chubut","Chubut","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",28,0.192833002371021,-0.72353072885182,-0.151523033295255,-0.363195301599062
"371|84/122 - DISTRITO ELECTORAL - CORDOBA",-0.886438454659798,0.0750797178941262,-0.524391910441981,0.000406283856988082,371,"Córdoba","Córdoba","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",40,0.12161730050781,-0.633972693524154,-0.151523033295255,-0.363195301599062
"371|84/123 - DISTRITO ELECTORAL - CORRIENTES",-0.99602548972594,0.0343318945470479,-0.55181957032893,0.000400128040973111,371,"Corrientes","Corrientes","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",39,0.106122911372141,-0.71314127662008,-0.320564142750144,-0.888291221663983
"371|84/124 - DISTRITO ELECTORAL - ENTRE RIOS",-0.936160558945589,0.0492070937133019,-0.551837141313191,0.00039397222495814,371,"Entre Ríos","Entre Ríos","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",32,0.0869150477817437,-0.656156545300598,-0.25500614233464,-0.844002743902753
"371|84/126 - SUBDISTRITO ELECTORAL TIGRE",-0.556704254298439,0.000435510320453676,-0.30455808394812,0.000313946616763518,371,"Buenos Aires","Buenos Aires","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",28,0.213983769698457,-0.712826178497248,-0.395646261663986,-0.852874437488863
"371|84/127 - SUBDISTRITO ELECTORAL BAHIA BLANCA",-1.03590280408778,0.116480815807022,-0.667491557882981,0.000233921008568896,371,"Buenos Aires","Buenos Aires","programatico","seguridad_defensa","desconcentrada","antiguo","medio","chica","distribuido",24,-0.00264334891768552,-0.533245957879548,-0.395646261663986,-0.852874437488863
"372|36 - Departamento de Compras y Contrataciones - CITEDEF",0.300618455261196,-0.213266391215826,0.324116578981299,0.000837190978036048,372,"Buenos Aires","Buenos Aires","programatico","seguridad_defensa","descentralizada","medio","bajo","media","una_sede",89,0.169785697033085,-0.458576332117417,0.684464678959071,0.216872814522208
"374|84/03 - Comando de la 1ra División de Ejército",-0.902042145640305,0.101647652779927,-0.611908108791891,0.00520782034866542,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",163,-0.0230583393615119,-0.761698096062848,-0.472209394335566,-0.27076592311096
"374|84/04 - Comando de la 2da División de Ejército",-0.757420136542817,0.133948218985627,-0.491684562476861,0.00152664237171279,374,"Santa Fe","Santa Fe","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",107,-0.00233882972730571,-0.695395332436233,-0.506747874706889,0.052067276727647
"374|84/05 - Comando de la 3ra División de Ejército",-1.00767773072596,0.219465393277962,-0.880387731205364,0.00236998916576381,374,"Entre Ríos","Entre Ríos","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",80,0.0324214600806572,-0.691935249326288,-0.336178636117294,-0.150242709389777
"374|84/06 - Dirección General de Salud",0.754568018843439,1.09875848044108,-0.694383567069626,0.0059526740864769,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",195,0.356013589329912,-0.500740167810755,-0.198157046706587,0.00773153307530659
"374|84/07 - Dirección de Aviación de Ejercito - Ejercito Argentino",-0.320480127439708,-0.000569481826183585,-0.141852796397497,0.00695607209691717,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",284,0.190679835527914,-0.666877529210254,-0.647387994036235,0.0431955831415367
"374|84/08 - Hospital General 602 Campo de Mayo",0.537760328714344,0.847980444420686,-0.481772700608673,0.00427829213040481,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",178,0.270528519630283,-0.611625484468648,-0.373335646407255,0.321693039327803
"374|84/11 - Liceo Militar General San Martin",-0.280505103868868,0.051738457587713,-0.19023815171465,0.00280089628681178,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",150,0.0130742552703548,-0.749010229787042,-0.303168284880677,0.254329996953961
"374|84/12 - Dirección de Ingenieros e Infraestructura",-0.444585061288415,0.0196273179831811,-0.262362041389124,0.0030717521914705,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",129,0.273603430872918,-0.574361793246553,-0.0946739376672017,0.488538975378997
"374|84/128 - Dirección General de Intendencia",-0.329125452457095,-0.0738603042340276,-0.234577948873669,0.00358884073672806,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",131,0.279426177000229,-0.658254458375201,-0.0946739376672017,0.488538975378997
"374|84/129 - Dirección de Arsenales",-0.671102728019667,0.0234015381415877,-0.418286286322601,0.00802102826750714,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",222,0.132694481644328,-0.712272659435979,-0.581829993620731,0.0874840609027673
"374|84/13 - Dirección de Remonta y Veterinaria",-0.647187437148966,0.0969772448987891,-0.87406399766103,0.0137213138973702,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",381,0.126541775291739,-0.559599252090959,-0.0946739376672017,0.488538975378997
"374|84/134 - Comando de Adiestramiento y Alistamiento",-0.391602262934599,-0.00678742242227223,-0.195573567204038,0.00679602088052792,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",275,0.0536896497395262,-0.783469538290237,-0.647387994036235,0.0431955831415367
"374|84/135 - Dirección General de Material",-0.24886107862382,-0.0669427956754317,-0.0446880937775483,0.00314562198365015,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",215,0.220271959217144,-0.644603369309867,-0.368726285296181,0.210041519192731
"374|84/136 COMANDO GUARNICIÓN MILITAR BUENOS AIRES",-0.377181678234958,0.0149040110956431,-0.209933866764033,0.0026900915985423,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",134,0.0578808341604913,-0.790032811010608,-0.368726285296181,0.210041519192731
"374|84/138 - Comando de la Fuerza de Despliegue Rápido",-0.706342165524193,0.103006970815422,-0.450974015347813,0.00146508421156308,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",96,0.0355289008979096,-0.746205555460687,-0.581829993620731,0.0874840609027673
"374|84/140 - Comando de Brigada de Monte III",-0.992947861088278,0.0566142454788666,-0.612061035005672,0.00619890672707574,374,"Chaco","Chaco","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",175,-0.0467175500552491,-0.767255784950119,-0.441189874291385,0.0963557544888776
"374|84/141 - Jefatura Agrupación de Ingenieros 601",-0.351017476743552,-0.0421326703318007,-0.153416002285568,0.000560179257362356,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","chica","distribuido",62,0.121899701040871,-0.761145331611173,-0.787209014905951,0.0355798298764731
"374|84/142 - Regimiento de Artillería 1",-0.401594731256934,0.0243451314477967,-0.260185788678412,0.000880281690140845,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",35,0.0511614808080243,-0.836827206101908,-0.721651014490446,0.0798683076377035
"374|84/143-JEFATURA DE AGRUPACION DE ARTILLERIA DE CAMPAÑA 601",-0.892300749733994,0.0983463730170106,-0.645755203785116,0.00184058898847631,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",54,-0.00731940804864368,-0.770210932255924,-0.75087110307562,-0.437611859162154
"374|84/144-REGIMIENTO DE INFANTERIA 4",-0.985167445244211,0.0290784670595574,-0.554114039164193,0.000246232640598838,374,"Corrientes","Corrientes","anclado","seguridad_defensa","desconcentrada","antiguo","alto","chica","distribuido",23,0.12462753859875,-0.716138684783606,-0.610230983746274,-0.428740165576044
"374|84/147 - ESCUELA MILITAR DE MONTE",-0.918566857049872,0.0751351561707758,-0.58509438428703,0.00208066581306018,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",94,-0.115315250717105,-0.768312531694899,-0.472209394335566,-0.27076592311096
"374|84/148 ESCUELA DE TROPAS AEROTRANSPORTADAS Y OPERACIONES ESPECIALES",-0.744962097758735,0.104024222518663,-0.461167842625265,0.000609425785482123,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",47,0.0136330786018976,-0.737160532406397,-0.75087110307562,-0.437611859162154
"374|84/15 - Comando de Brigada Blindada I",-0.729282003054257,0.0515739338987679,-0.450437729006604,0.00497389934009652,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",170,0.0320361561314381,-0.7472771799519,-0.647387994036235,0.0431955831415367
"374|84/16 - Comando Brigada Blindada II",-0.763888711402269,0.179181706404918,-0.589365046759355,0.00559563675760859,374,"Entre Ríos","Entre Ríos","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",205,0.0519932592803109,-0.73074708884856,-0.54467298333077,-0.384451687814813
"374|84/17 - Comando Brigada de Montaña V",-0.763933069960705,0.136443680399523,-0.521950144035701,0.00851349354870482,374,"Salta","Salta","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",233,0.00885980843865522,-0.728402144745329,-0.441189874291385,0.0963557544888776
"374|84/18 - Comando de la Brigada de Montaña VI",-0.961812072350458,0.075541870984851,-0.594860178330639,0.00299788239929085,374,"Neuquén","Neuquén","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",121,-0.0265829780560822,-0.717574133398809,-0.23269552707791,0.330564732913913
"374|84/19 - Comando Brigada de Montaña VIII",-0.893483584094194,0.156501573397753,-0.605513193592731,0.00405668275386585,374,"Mendoza","Mendoza","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",138,0.089292358248031,-0.719144029041743,-0.441189874291385,0.0963557544888776
"374|84/20 - Comando Brigada Mecanizada IX",-0.841089161299469,0.179990754063588,-0.647423845073002,0.0036873337929676,374,"Chubut","Chubut","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",114,0.00905414862155138,-0.779957121043549,-0.441189874291385,0.0963557544888776
"374|84/21 - Comando Brigada Mecanizada XI",-0.805777158660722,0.097941123150845,-0.516861853631958,0.00467842017137792,374,"Santa Cruz","Santa Cruz","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",193,-0.0884112378538963,-0.726441031558278,-0.441189874291385,0.0963557544888776
"374|84/22 - Comando de Brigada de Monte XII",-0.927672695937546,0.046966483541087,-0.543197270141853,0.00556485767753373,374,"Misiones","Misiones","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",222,-0.0477005899250407,-0.726679268074976,-0.54467298333077,-0.384451687814813
"374|84/23 - Escuela de Suboficiales del Ejercito Sargento Cabral - Estado Mayor General del Ejercito",-0.368845256781061,0.0484025170917443,-0.229555974182461,0.00545405298926426,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",229,0.0903378490390044,-0.741574840784466,-0.647387994036235,0.0431955831415367
"374|84/24 - Colegio Militar de la Nación - Compras y Contrataciones",-0.397642598256149,0.0610893851003987,-0.291403886290604,0.00661134640007879,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",200,-0.0176825137711783,-0.78906064376359,-0.581829993620731,0.0874840609027673
"374|84/26 - Hospital Militar Central 601",0.743083222803063,1.01460731970705,-0.555000203176962,0.0117699202206244,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",323,0.294279095997535,-0.615069826080464,-0.0946739376672017,0.488538975378997
"374|84/28 - Jefatura Agrupación Artillería Antiaérea Ej. 601 - EC",-0.721474866939363,0.0826444433510977,-0.461520255802721,0.00390278735349158,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",145,0.0316258538374871,-0.734246771864201,-0.647387994036235,0.0431955831415367
"374|84/29 - Liceo Militar General Espejo",-0.634757346684334,0.161650202995392,-0.427743811080357,0.00193908204471585,374,"Mendoza","Mendoza","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",120,-0.0037909011383106,-0.65943054508975,-0.441189874291385,0.0963557544888776
"374|84/30 - Liceo Militar General Paz",-0.776153515460378,0.173761205170643,-0.566485329041604,0.00384122919334187,374,"Córdoba","Córdoba","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",163,0.0448209124847584,-0.726579722780914,-0.441189874291385,0.0963557544888776
"374|84/31 - Liceo Militar General Belgrano",-0.797853429789525,0.046998002982072,-0.48106611873367,0.0030717521914705,374,"Santa Fe","Santa Fe","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",144,-0.0546805493257267,-0.683223361288743,-0.441189874291385,0.0963557544888776
"374|84/32 - Liceo Militar General Araoz de Lamadrid",-0.826772929477155,0.059149444922578,-0.489739468764593,0.00189599133261105,374,"Tucumán","Tucumán","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",108,-0.00457173692544823,-0.656789891010407,-0.54467298333077,-0.384451687814813
"374|84/33 - DIRECCION DE INTELIGENCIA OPERACIONAL",-0.356597831529377,0.0197231932672687,-0.206013199536834,0.00280089628681178,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",106,0.064281454548182,-0.816571727877628,-0.368726285296181,0.210041519192731
"374|84/34 - Regimiento de Granaderos a Caballo",-0.345505006340433,0.0656800987840912,-0.261845377350463,0.00152048655569782,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",70,0.0308291655067458,-0.820751399754923,-0.368726285296181,0.210041519192731
"374|84/35 - Instituto Social Militar Dámaso Centeno",-0.0887052779237608,-0.12948510041089,0.0764912595650621,0.00175440756426672,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",115,0.0901474814143031,-0.561261418191078,-0.198157046706587,0.00773153307530659
"374|84/36 - Escuela Militar de Montaña",-0.847607794866102,0.0684045797056414,-0.520807093304465,0.00241307987786861,374,"Neuquén","Neuquén","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",98,-0.0343237021209717,-0.726499228372067,-0.506747874706889,0.052067276727647
"374|84/37 - Hospital Militar Regional Córdoba",-0.11915607742164,0.783348818630085,-0.781673711362363,0.00425366886634492,374,"Córdoba","Córdoba","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",155,0.197032934557339,-0.618764886552915,-0.54467298333077,-0.384451687814813
"374|84/39 - Comando Brigada Paracaidista IV",-0.80264440386874,0.129993524340295,-0.532740285513148,0.00541096227715946,374,"Córdoba","Córdoba","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",179,0.0637304627555205,-0.719844182467952,-0.506747874706889,0.052067276727647
"374|84/40 - Comando Brigada Mecanizada X",-1.13807974603189,0.130174970012762,-0.854815157270508,0.0026900915985423,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",95,-0.0322411097138962,-0.655448944647423,-0.373335646407255,0.321693039327803
"374|84/41 - Contaduría general del Ejercito",-0.226264900429168,0.013721380618419,-0.137930750898578,0.00115113759479957,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",76,0.138489165166669,-0.633231478165335,-0.303168284880677,0.254329996953961
"374|84/42 - CENTRO DE EDUCACION OPERACIONAL DUQUE DE CAXIAS",-0.794990586735863,-0.0014125658827252,-0.38339225930579,0.000375504776913228,374,"Buenos Aires","Buenos Aires","anclado","seguridad_defensa","desconcentrada","antiguo","alto","chica","distribuido",40,0.131485627804202,-0.736700344515381,-0.647387994036235,0.0431955831415367
"374|84/48 - Batallón de Ingenieros Anfibios 121",-0.753646607760645,0.0499305949688294,-0.416189754322727,0.00415517581010539,374,"Corrientes","Corrientes","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",152,0.00169554038184756,-0.729818437473365,-0.610230983746274,-0.428740165576044
"374|84/71 - Liceo Militar General Roca",-0.959977682599038,0.0931567734208104,-0.616737640991187,0.00260391017433271,374,"Chubut","Chubut","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",90,-0.0572557382492588,-0.743766455962683,-0.54467298333077,-0.384451687814813
"374|84/74 - Sastrería Militar",-0.178591724144441,-0.0707541150638226,-0.0520758148541994,0.00180980990840146,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","media","distribuido",90,0.211817206812085,-0.636655056492153,-0.303168284880677,0.254329996953961
"374|84/77 - Departamento Contaduría y Finanzas (EMGE)",-0.163188792434321,-0.0820916386095821,0.0381665278420597,0.0180980990840146,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",506,0.165316646742813,-0.675130832246433,-0.303168284880677,0.254329996953961
"374|84/81 - Jefatura Agrupación Comunicaciones 601",-0.467754404706972,0.0243430280913778,-0.279222912116615,0.00244385895794347,374,"CABA","CABA","anclado","seguridad_defensa","desconcentrada","antiguo","alto","grande","distribuido",98,0.0435047530292348,-0.73898812146177,-0.368726285296181,0.210041519192731
