"uoc_id","saf_id","A_juris","n_sup","acceso","contenido","unidad_dim1","unidad_dim2","unidad_dim3"
"379|38/18 - Division Contrataciones - Comando de Transportes Navales",379,"CABA",251,0.242643163221243,-0.657663180529737,-0.303168284880677,0.254329996953961,-0.184147320986
"379|38/19 - División Contrataciones del Cuartel General del EMGA",379,"CABA",344,0.0942378195984774,-0.684630744448803,-0.368726285296181,0.210041519192731,-0.372762004166424
"379|38/2 - UOC Base Naval Puerto Belgrano - EMGA",379,"Buenos Aires",244,0.13753745127242,-0.660434666688601,-0.581829993620731,0.0874840609027673,-0.154435452802946
"379|38/22 - Secretaria General de la Armada",379,"CABA",202,0.115243261051995,-0.647488712297517,-0.303168284880677,0.254329996953961,-0.184147320986
"379|38/23 - Licitaciones y Compras - Base Aeronaval Punta Indio",379,"Buenos Aires",173,0.052460212242677,-0.721137450804492,-0.75087110307562,-0.437611859162154,-0.4097544673177
"379|38/25 - Base Aeronaval Comandante espora",379,"Buenos Aires",233,0.0581686617594228,-0.694035184619576,-0.647387994036235,0.0431955831415367,-0.343050135983371
"379|38/26 - Unidad Operativa de Contrataciones - Escuela suboficiales de la Armada",379,"Buenos Aires",139,0.084737416613249,-0.658639430970844,-0.47681875544664,-0.159114402975887,-0.43350901894457
"379|38/27 - Agrupación Servicios de Cuartel",379,"CABA",253,0.0721762998323499,-0.680032317041213,-0.0946739376672017,0.488538975378997,-0.396516555793295
"379|38/28 - Liceo Naval Militar Almirante Storni",379,"Misiones",88,-0.0405868023038779,-0.649615277880911,-0.336178636117294,-0.150242709389777,-0.410235422978623
"379|38/31 - DIRECCION GENERAL DE INTELIGENCIA DE LA ARMADA",379,"CABA",216,0.040715817033323,-0.709468569644167,-0.508547306165897,0.202425765927667,0.0326737433111174
"379|38/33 - Unidad Operativa de Contrataciones - Base Naval Mar del Plata",379,"Buenos Aires",242,0.0485925552283782,-0.703477042019816,-0.373335646407255,0.321693039327803,-0.366804687610242
"379|38/35 - Escuela Nacional de Pesca - Armada Argentina",379,"Buenos Aires",74,0.0603526009237557,-0.709712618563567,-0.581829993620731,0.0874840609027673,-0.154435452802946
"379|38/37 - Hospital Naval Puerto Belgrano",379,"Buenos Aires",225,0.171538790848357,-0.573134306452217,-0.373335646407255,0.321693039327803,-0.366804687610242
"379|38/38 - MINISTERIO DE DEFENSA - ARMADA ARGENTINA - HOSPITAL NAVAL BUENOS AIRES CIRUJANO MAYOR DOCTOR PEDRO MALLO",379,"CABA",244,0.328460453079529,-0.496295471196932,-0.0946739376672017,0.488538975378997,-0.396516555793295
"379|38/4 - INTENDENCIA NAVAL MAR DEL PLATA",379,"Buenos Aires",176,0.0335044577276325,-0.694019704607522,-0.373335646407255,0.321693039327803,-0.366804687610242
"379|38/5 - División de Compras - Arsenal Aereonaval Comandante Espora",379,"Buenos Aires",199,0.141586608601285,-0.690590906056586,-0.581829993620731,0.0874840609027673,-0.154435452802946
"379|38/6 - INTENDENCIA NAVAL USHUAIA",379,"Tierra del Fuego",284,0.0973999418356528,-0.669989847479417,-0.441189874291385,0.0963557544888776,-0.131161856836999
"380|39 - Dirección General de Administración- PNA",380,"CABA",172,0.519765317626052,-0.408182602052256,-0.0946739376672017,0.488538975378997,-0.396516555793295
"381|40/005 - BASE AEREA MILITAR MORON",381,"Buenos Aires",159,0.0127772750638466,-0.750633633927183,-0.647387994036235,0.0431955831415367,-0.343050135983371
"381|40/014 - UOC DPTO CDR",381,"CABA",394,0.202499797356137,-0.590040500932491,-0.0946739376672017,0.488538975378997,-0.396516555793295
"381|40/016 - AREA MATERIAL QUILMES",381,"Buenos Aires",242,0.0379208203670091,-0.650865843214865,-0.721651014490446,0.0798683076377035,0.251000294674596
"381|40/017 - I BRIGADA AEREA PALOMAR",381,"Buenos Aires",170,-0.00163879088940575,-0.725273032433294,-0.721651014490446,0.0798683076377035,0.251000294674596
"381|40/018 - UOC PAR",381,"CABA",248,-0.0615500605333596,-0.654388552078867,-0.442989305750393,0.246714243688898,0.221288426491543
"381|40/019 - UOC  RTA",381,"CABA",193,-0.132266456081564,-0.638243520013181,-0.508547306165897,0.202425765927667,0.0326737433111174
"381|40/020 - UOC DOZ",381,"CABA",151,0.0349972480443453,-0.689684348817242,-0.508547306165897,0.202425765927667,0.0326737433111174
"381|40/021 - UOC RYD",381,"CABA",176,-0.0651056501390965,-0.628677112993236,-0.508547306165897,0.202425765927667,0.0326737433111174
"381|40/022 - UOC DIL",381,"CABA",206,-0.0737560023506793,-0.600507177192504,-0.508547306165897,0.202425765927667,0.0326737433111174
"381|40/023 - DIVISIÓN CONTRATACIONES MORENO",381,"Buenos Aires",54,0.0656543918662016,-0.756944526843852,-0.647387994036235,0.0431955831415367,-0.343050135983371
"381|40/023 - VII BRIGADA AEREA MORENO",381,"Buenos Aires",100,0.0493792860553206,-0.67543809747229,-0.581829993620731,0.0874840609027673,-0.154435452802946
"381|40/024 - UOC CRV",381,"CABA",230,-0.0191666069009113,-0.677859144225086,-0.508547306165897,0.202425765927667,0.0326737433111174
"381|40/026 - DIRECCION DE VIGILANCIA Y CONTROL DEL AEROESPACIO",381,"Buenos Aires",144,-0.00400305226240709,-0.731568435545786,-0.721651014490446,0.0798683076377035,0.251000294674596
"381|40/028 - AREA DE MATERIAL RIO IV",381,"Córdoba",280,-0.0436194557487735,-0.591961229973069,-0.441189874291385,0.0963557544888776,-0.131161856836999
"381|40/030 - UOC LADE",381,"CABA",142,0.204270116066808,-0.667123995371824,-0.0946739376672017,0.488538975378997,-0.396516555793295
"381|40/031 - OUC INFRA",381,"CABA",57,0.164373049042607,-0.562731164537137,-0.508547306165897,0.202425765927667,0.0326737433111174
"381|40/032 - AREA LOGISTICA PALOMAR",381,"Buenos Aires",196,0.0162921894089029,-0.729890987044675,-0.647387994036235,0.0431955831415367,-0.343050135983371
"381|40/035 - UOC BASMAR",381,"Buenos Aires",174,-0.101896603990625,-0.671289958057307,-0.787209014905951,0.0355798298764731,0.0623856114941707
"381|40/037 - INSTITUTO DE FORMACION EZEIZA",381,"Buenos Aires",135,0.115463208518718,-0.696684715642273,-0.513156667276971,0.31407728606274,0.0386310598673003
"381|40/039 - UOC DPTO CDR",381,"CABA",392,0.282727252002688,-0.523409098153082,-0.0946739376672017,0.488538975378997,-0.396516555793295
"381|40/043 - LICEO AERONAUTICO MILITAR",381,"Córdoba",107,-0.0940287937901684,-0.633229282953409,-0.5810108951611,0.0887400012238138,0.274273890640543
"381|40/045 - UOC PAL",381,"Buenos Aires",210,0.141569093659755,-0.674615421809488,-0.787209014905951,0.0355798298764731,0.0623856114941707
"381|40/11 - UOC DPTO CDR",381,"CABA",106,0.205724386935461,-0.53334860253695,-0.303168284880677,0.254329996953961,-0.184147320986
"381|40/34 - Base Aérea Militar Río Gallegos",381,"Santa Cruz",136,-0.0829235881717628,-0.665416454570602,-0.646568895576605,0.0444515234625834,0.085659207460118
"381|40/9 - por Base Aérea Militar Resistencia",381,"Chaco",192,-0.0283748820656453,-0.666823632906309,-0.441189874291385,0.0963557544888776,-0.131161856836999
"381|Departamento Contrataciones Córdoba - UOC 40/47",381,"Córdoba",325,-0.00932213236931632,-0.617074290982483,-0.5810108951611,0.0887400012238138,0.274273890640543
"381|Departamento Contrataciones Córdoba - UOC 40/49",381,"Córdoba",204,-0.0358794128464917,-0.627698035289398,-0.646568895576605,0.0444515234625834,0.085659207460118
"381|Departamento Contrataciones Córdoba - UOC 40/51",381,"Córdoba",182,0.185816972016756,-0.542408554241207,-0.5810108951611,0.0887400012238138,0.274273890640543
"381|Departamento Contrataciones Córdoba - UOC 40/52",381,"Córdoba",125,-0.0953787151553604,-0.602915385545122,-0.5810108951611,0.0887400012238138,0.274273890640543
"382|279/000 - Departamento de Compras - PSA",382,"CABA",178,0.315584736920354,-0.453529009137279,0.356410779112363,0.927696194805655,-0.60409611897828
"386|500/000-Ministerio de las Mujeres; Géneros y Diversidad - Dirección de Compras; Contrataciones; Patrimonio y Suministros",386,"CABA",92,0.415139411004422,-0.122632579985822,0.926419508954544,1.22509031749895,-0.564394605012396
"388|505 - MINISTERIO DE CAPITAL HUMANO",388,"CABA",30,0.225497407151294,-0.466785386063603,0.748434705383783,1.0874402202942,-0.743446630308262
"403|487 - División Compras y Suministros - Superintendencia de Bienestar de la Policia Federal Argentina",403,"CABA",321,0.480260756779959,-0.40857810180986,0.740617789077269,0.196814102002721,0.252010953449225
"450|41 - División Compras y Contrataciones-IGN",450,"CABA",172,0.0746740697599302,-0.516730630286056,0.534467763134616,0.0975102778327138,0.853063865691904
"451|42 -  Dirección General de Fabricaciones Militares (SC)-FFMM",451,"CABA",34,0.284677828227824,-0.425051469816338,0.0240357289898459,0.354990997013986,0.0468942647583626
"451|42/01 -  Fábrica Militar de Pólvoras y Explosivos Villa María - Compras",451,"Córdoba",34,0.0750435599362804,-0.50930703596463,-0.322480207634337,-0.0371922238761335,0.312248963714659
"451|42/02 -  Fabrica Militar Rio Tercero",451,"Córdoba",61,0.212050634602642,-0.489908358079366,-0.322480207634337,-0.0371922238761335,0.312248963714659
"451|42/04 -  Compras Fray Luis Beltrán",451,"Santa Fe",28,0.127417981399794,-0.582409591286766,-0.322480207634337,-0.0371922238761335,0.312248963714659
"452|289 - Dirección General de Administración-SMN",452,"CABA",114,0.423960254460642,-0.268965077606265,0.700808875495365,-0.225793320445647,-0.285069476308476
"470|43 - Departamento de Compras  - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares - Ministerio de Defensa",470,"CABA",175,0.189688719898954,-0.342149453656662,0.128134713176584,0.268573363362417,0.251248063263381
"556|318 - Coordinación de Patrimonio; Compras y Contrataciones - ACUMAR",556,"CABA",260,0.316891763144707,-0.241011958707664,1.04573318332937,0.714731503444392,0.223184317978408
"602|44/000 - Gerencia de Servicios Centrales - CNV",602,"CABA",158,0.311263055313227,-0.178994362484058,1.39221761425174,0.108307519033845,0.970585797406581
"603|45 - Dirección General de Administración-SSN",603,"CABA",64,0.458873412757072,-0.208914882847574,0.986713801595043,-0.458773171000015,-0.375391434824272
"604|46/000 - Coordinación de Licitaciones y Contrataciones - DNV",604,"CABA",349,0.304502769035229,-0.231683307061505,0.485336989322809,0.364517411972958,0.444778368537774
"604|46/01 - 19° Bahía Blanca - DNV",604,"Buenos Aires",202,0.168642676278312,-0.428546731512946,0.0668542597130396,0.1900557226567,0.87992598419837
"604|46/02 - 2° Córdoba - DNV",604,"Córdoba",125,0.068023276681249,-0.40857495306038,0.207494379042386,0.19892741624281,0.903199580164317
"604|46/02 - 2° Distrito Córdoba - DNV",604,"Córdoba",27,0.10862039926828,-0.333498460438343,0.207494379042386,0.19892741624281,0.903199580164317
"604|46/03 - 3° Tucumán - DNV",604,"Tucumán",190,0.0296254506080432,-0.4217653243016,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/04 - 4° Mendoza - DNV",604,"Mendoza",296,0.0572515848529645,-0.360169822955024,0.207494379042386,0.19892741624281,0.903199580164317
"604|46/05 - 5° Salta - DNV",604,"Salta",168,0.138782272573877,-0.425701569423551,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/06 - 6° Jujuy - DNV",604,"Jujuy",204,0.0663632468846554,-0.335952742675119,0.207494379042386,0.19892741624281,0.903199580164317
"604|46/07 - 7° Santa Fe - DNV",604,"Santa Fe",283,0.0530562847774992,-0.428267071150817,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/08 - 8° La Rioja - DNV",604,"La Rioja",234,0.0478300137383659,-0.483756686596043,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/09 - 9° San Juan - DNV",604,"San Juan",168,0.0802892822749126,-0.359271798835536,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/10 - 10° Corrientes - DNV",604,"Corrientes",165,0.0843447079419239,-0.371055995484947,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/11 - 11° Catamarca - DNV",604,"Catamarca",197,0.050576846925906,-0.38712190749646,0.207494379042386,0.19892741624281,0.903199580164317
"604|46/12 - 12° Neuquen - DNV",604,"Neuquén",212,0.144068530624607,-0.366802670750882,0.207494379042386,0.19892741624281,0.903199580164317
"604|46/13 - 13° Chubut - DNV",604,"Chubut",288,0.0288656017286442,-0.237179101336495,0.207494379042386,0.19892741624281,0.903199580164317
"604|46/14 - 14° San Luis - DNV",604,"San Luis",158,0.0916281127815163,-0.327845294543592,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/15 - 15° Misiones - DNV",604,"Misiones",192,0.0216547034970975,-0.380394246119771,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/16 - 16° Santiago del Estero - DNV",604,"Santiago del Estero",205,0.0650281080033581,-0.400278483047154,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/17 - 17° Entre Rios - DNV",604,"Entre Ríos",302,0.0829847148995284,-0.375850071761535,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/18 - 18° Chaco - DNV",604,"Chaco",214,-0.0418717652668922,-0.317832665059187,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/19 - 1° Buenos Aires - DNV",604,"CABA",215,0.169499880241714,-0.432901487132087,0.485336989322809,0.364517411972958,0.444778368537774
"604|46/20 - 20° Río Negro - DNV",604,"Río Negro",228,0.12287675678283,-0.393525017664334,0.207494379042386,0.19892741624281,0.903199580164317
"604|46/21 - 21° La Pampa - DNV",604,"La Pampa",242,0.0559626336378082,-0.393408773935307,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/22 - 22° Formosa - DNV",604,"Formosa",200,-0.0314596021582584,-0.420360734753537,-0.0009999681710899,-0.0352815621822257,1.11556881497161
"604|46/23 - 23° Santa Cruz - DNV",604,"Santa Cruz",245,0.0217614598375704,-0.468123958901257,0.347315399912101,0.206543169507874,0.497763832686775
"604|46/24 - 24° Tierra del Fuego - DNV",604,"Tierra del Fuego",173,0.17158972091062,-0.314576201186887,0.207494379042386,0.19892741624281,0.903199580164317
"607|47 - Dpto. de Compras y Servicios- INIDEP",607,"Buenos Aires",430,0.141919493905333,-0.447463770506757,0.437182376476089,-0.624895874856477,0.782660499197182
"609|49/00 - Instituto Nacional de Vitivinicultura",609,"Mendoza",245,0.00627474335457974,-0.198517811222282,0.863727421905113,-0.849004031824735,0.715612136647333
"612|160 - Gestión de compras- TTN",612,"CABA",36,0.327752366076236,-0.286130482419976,0.960193710104009,-0.12785381945659,0.357306159698566
"613|90 - Departamento de Compras y Licitaciones-ENOHSA",613,"CABA",181,0.103979359403485,-0.407669674398899,0.434814198628083,0.087972315852091,1.29418179267995
"614|50 - Departamento de Compras y Contrataciones",614,"CABA",140,0.380714806224397,-0.255720363749606,1.2102433585293,-0.456820810934615,0.450257437691037
"620|85/000 - Dirección General de Administracion",620,"CABA",32,0.270558974570378,-0.175315439760606,0.820372689234294,-0.135469572721654,0.762741907176108
"622|101 - Departamento de Compras y Contrataciones",622,"CABA",156,0.238388695898039,-0.330792022460972,1.18372326703826,-0.125901459391191,1.18295503221388
"623|52 - Coordinación de Compras y Contrataciones - SENASA",623,"CABA",391,0.365663295644622,-0.0844607512757627,1.06039753840288,0.0103459984183879,0.226166537749369
"624|Servicio Geológico Minero Argentino - Dir. Administración y Finanzas - Compras",624,"CABA",144,0.441467559982311,-0.187724181827409,1.10631268815206,0.341287369588213,1.06090775592238
"651|55 - Gerencia de Administración- Área de Compras y Contrataciones",651,"CABA",298,0.247437462300756,-0.249232752618172,1.00174901131582,-0.691029789359651,0.662626672498333
"652|56 - Compras y Contrataciones - ENRE",652,"CABA",124,0.229175633131346,-0.34336460138482,1.18372326703826,-0.125901459391191,1.18295503221388
"656|93 - Sector Compras- ORSEP",656,"CABA",26,0.146666743279412,-0.154728258969181,1.39221761425174,0.108307519033845,0.970585797406581
"661|73 - Direccion General de  Administración - CNRT",661,"CABA",317,0.248553144295439,-0.367575666523174,1.2102433585293,-0.456820810934615,0.450257437691037
"664|58 - Dto de compras y contrataciones  - ORSNA",664,"CABA",68,0.316890296039535,-0.396237898076882,1.20589940559835,0.259399168943773,0.366547660810698
"664|58/01 - Fideicomiso- ORSNA",664,"CABA",45,0.314168334482079,-0.0794124827341044,1.47995175322733,0.537896625130039,0.342793109183828
"669|327 - Departamento de Compras y Contrataciones- ANAC",669,"CABA",191,0.313640379061482,-0.243033866901868,1.29797749750489,-0.0272317048384211,-0.177535250531715
"669|327/1 - Fideicomiso ANAC",669,"CABA",45,0.422443630291137,-0.261894075826469,1.43779851837461,-0.0196159515733572,-0.582970998009257
"670|368/000 - Dirección General de Administración - UIF",670,"CABA",57,0.376942861711795,-0.085304983105903,1.47995175322733,0.537896625130039,0.342793109183828
"671|436 - MINISTERIO DE ECONOMÍA - JUNTA DE SEGURIDAD EN EL TRANSPORTE - COMPRAS",671,"CABA",212,0.213213501016231,-0.151063419660412,1.47995175322733,0.537896625130039,0.342793109183828
"801|87 - Coordinación de Compras; Contrataciones y Servicios Generales - INCAA",801,"CABA",214,0.180572933260557,-0.161171917803222,0.53057260724675,0.322127729359261,0.517570445237688
"802|59 - Compras-FNA",802,"CABA",67,0.176313572422461,-0.448411673889816,0.832260340523081,0.0627899134019467,1.08466230754925
"804|60 - Oficina de Compras y Contrataciones - CONEAU",804,"CABA",79,0.277270942713474,-0.30113594153369,0.897818340938585,0.107078391163177,1.27327699072967
"850|63/000 - Dirección de Contrataciones - ANSES II",850,"CABA",486,0.111712943708562,0.425040960034173,0.774492612303204,0.243325848972756,0.316488496265165
"852|64/000 - Departamento de Compras y Contrataciones- SRT",852,"CABA",363,0.282010099808756,0.0131353362756078,1.53203863512145,0.115923272298909,0.565150049929039
"902|65 - División Suministros y Contrataciones",902,"CABA",277,0.214115960021662,-0.379552610055473,0.803578224191739,-0.0284608327090892,0.125155942791377
"903|97/000 - Hospital Nacional Dr Baldomero Sommer",903,"Buenos Aires",451,0.335746560069294,-0.298199941392443,0.78549774455928,-0.383071143166378,0.164855516912345
"904|66/00 - Dirección de Compras; Suministros; Logística y Arquitectura - ANMAT",904,"CABA",285,0.343439776305022,-0.201363061650651,1.06415945329933,-0.216225207115184,0.135143648729291
"905|67 - Departamento de compras y contrataciones- INCUCAI",905,"CABA",229,0.380958235331033,-0.231647678957483,1.06415945329933,-0.216225207115184,0.135143648729291
"906|68/00 - Departamento de Administracion de Bienes - ANLIS",906,"CABA",710,0.273407961985657,-0.263564413631267,0.352493507412174,-0.467618052135747,0.332735505976361
"908|96 - Dirección General de Administración",908,"Buenos Aires",412,0.473925020860957,-0.0527058804947639,0.49583090356315,0.0764799129215617,0.346200364448218
"909|HOSPITAL NACIONAL Y COMUNIDAD DR. RAMON CARRILLO",909,"Buenos Aires",332,0.311166129104269,-0.292618909693461,0.422147166755311,-0.392639256496841,-0.255357608125423
"910|88/00 - Compras - Instituto Nacional de Rehabilitación Psicofísica del Sur",910,"Buenos Aires",283,0.183890093683392,-0.365234440183198,0.619156632198531,-0.0597675448880169,1.30298885891273
"914|71 -   Coordinación de Contrataciones y Patrimonio-SSS",914,"CABA",222,0.178039027386353,-0.0476985849361325,0.924338432429618,-0.223840960380247,0.540579396206833
"915|477/000 - Departamento de Compras y Adquisiciones -INC",915,"CABA",24,0.366653089679897,-0.0807073240459888,1.19404682712766,0.770876475684407,0.433115067699624
"917|483 - Compras",917,"CABA",123,0.286818431548151,-0.255211874688732,0.862226751278799,0.67291495506895,-0.311304191957588
"9196|493/00 - COMPRAS DE LA DIRECCION DE OBRA SOCIAL DEL S.P.F",9196,"CABA",23,0.201090191255321,-0.609832381940763,0.326744420578573,-0.0892991074486097,0.681201252553638
